------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         1.81802e-05,               0.2337
         1.83465e-05,               0.2338
         1.85145e-05,               0.2339
         1.86842e-05,                0.234
         1.88556e-05,               0.2341
         1.90288e-05,               0.2342
         1.92038e-05,               0.2343
         1.93805e-05,               0.2344
         1.95591e-05,               0.2345
         1.97395e-05,               0.2346
         1.99217e-05,               0.2347
         2.01058e-05,               0.2348
         2.02918e-05,               0.2349
         2.04797e-05,                0.235
         2.06696e-05,               0.2351
         2.08614e-05,               0.2352
         2.10552e-05,               0.2353
          2.1251e-05,               0.2354
         2.14488e-05,               0.2355
         2.16486e-05,               0.2356
         2.18506e-05,               0.2357
         2.20546e-05,               0.2358
         2.22607e-05,               0.2359
          2.2469e-05,                0.236
         2.26795e-05,               0.2361
         2.28921e-05,               0.2362
          2.3107e-05,               0.2363
         2.33241e-05,               0.2364
         2.35435e-05,               0.2365
         2.37652e-05,               0.2366
         2.39892e-05,               0.2367
         2.42156e-05,               0.2368
         2.44443e-05,               0.2369
         2.46755e-05,                0.237
          2.4909e-05,               0.2371
         2.51451e-05,               0.2372
         2.53836e-05,               0.2373
         2.56247e-05,               0.2374
         2.58682e-05,               0.2375
         2.61144e-05,               0.2376
         2.63632e-05,               0.2377
         2.66146e-05,               0.2378
         2.68687e-05,               0.2379
         2.71255e-05,                0.238
         2.73851e-05,               0.2381
         2.76474e-05,               0.2382
         2.79125e-05,               0.2383
         2.81804e-05,               0.2384
         2.84512e-05,               0.2385
         2.87249e-05,               0.2386
         2.90015e-05,               0.2387
         2.92811e-05,               0.2388
         2.95637e-05,               0.2389
         2.98494e-05,                0.239
         3.01381e-05,               0.2391
         3.04299e-05,               0.2392
         3.07249e-05,               0.2393
         3.10231e-05,               0.2394
         3.13245e-05,               0.2395
         3.16292e-05,               0.2396
         3.19372e-05,               0.2397
         3.22485e-05,               0.2398
         3.25632e-05,               0.2399
         3.28813e-05,                 0.24
         3.32029e-05,               0.2401
          3.3528e-05,               0.2402
         3.38567e-05,               0.2403
         3.41889e-05,               0.2404
         3.45248e-05,               0.2405
         3.48644e-05,               0.2406
         3.52077e-05,               0.2407
         3.55548e-05,               0.2408
         3.59057e-05,               0.2409
         3.62604e-05,                0.241
         3.66191e-05,               0.2411
         3.69817e-05,               0.2412
         3.73484e-05,               0.2413
         3.77191e-05,               0.2414
         3.80939e-05,               0.2415
         3.84729e-05,               0.2416
         3.88561e-05,               0.2417
         3.92435e-05,               0.2418
         3.96353e-05,               0.2419
         4.00314e-05,                0.242
          4.0432e-05,               0.2421
          4.0837e-05,               0.2422
         4.12466e-05,               0.2423
         4.16607e-05,               0.2424
         4.20795e-05,               0.2425
         4.25031e-05,               0.2426
         4.29313e-05,               0.2427
         4.33645e-05,               0.2428
         4.38024e-05,               0.2429
         4.42454e-05,                0.243
         4.46933e-05,               0.2431
         4.51463e-05,               0.2432
         4.56045e-05,               0.2433
         4.60679e-05,               0.2434
         4.65365e-05,               0.2435
         4.70104e-05,               0.2436
         4.74898e-05,               0.2437
         4.79746e-05,               0.2438
          4.8465e-05,               0.2439
          4.8961e-05,                0.244
         4.94626e-05,               0.2441
           4.997e-05,               0.2442
         5.04833e-05,               0.2443
         5.10024e-05,               0.2444
         5.15275e-05,               0.2445
         5.20587e-05,               0.2446
          5.2596e-05,               0.2447
         5.31395e-05,               0.2448
         5.36894e-05,               0.2449
         5.42455e-05,                0.245
         5.48082e-05,               0.2451
         5.53774e-05,               0.2452
         5.59532e-05,               0.2453
         5.65357e-05,               0.2454
          5.7125e-05,               0.2455
         5.77212e-05,               0.2456
         5.83244e-05,               0.2457
         5.89346e-05,               0.2458
          5.9552e-05,               0.2459
         6.01766e-05,                0.246
         6.08086e-05,               0.2461
         6.14481e-05,               0.2462
         6.20951e-05,               0.2463
         6.27497e-05,               0.2464
         6.34121e-05,               0.2465
         6.40823e-05,               0.2466
         6.47605e-05,               0.2467
         6.54467e-05,               0.2468
         6.61411e-05,               0.2469
         6.68438e-05,                0.247
         6.75548e-05,               0.2471
         6.82744e-05,               0.2472
         6.90025e-05,               0.2473
         6.97394e-05,               0.2474
         7.04851e-05,               0.2475
         7.12397e-05,               0.2476
         7.20035e-05,               0.2477
         7.27764e-05,               0.2478
         7.35587e-05,               0.2479
         7.43504e-05,                0.248
         7.51517e-05,               0.2481
         7.59627e-05,               0.2482
         7.67836e-05,               0.2483
         7.76144e-05,               0.2484
         7.84553e-05,               0.2485
         7.93065e-05,               0.2486
         8.01681e-05,               0.2487
         8.10402e-05,               0.2488
          8.1923e-05,               0.2489
         8.28165e-05,                0.249
         8.37211e-05,               0.2491
         8.46368e-05,               0.2492
         8.55638e-05,               0.2493
         8.65022e-05,               0.2494
         8.74521e-05,               0.2495
         8.84139e-05,               0.2496
         8.93875e-05,               0.2497
         9.03732e-05,               0.2498
         9.13712e-05,               0.2499
         9.23816e-05,                 0.25
         9.34046e-05,               0.2501
         9.44403e-05,               0.2502
          9.5489e-05,               0.2503
         9.65508e-05,               0.2504
          9.7626e-05,               0.2505
         9.87146e-05,               0.2506
         9.98169e-05,               0.2507
         0.000100933,               0.2508
         0.000102063,               0.2509
         0.000103208,                0.251
         0.000104367,               0.2511
         0.000105541,               0.2512
         0.000106729,               0.2513
         0.000107933,               0.2514
         0.000109152,               0.2515
         0.000110387,               0.2516
         0.000111637,               0.2517
         0.000112904,               0.2518
         0.000114187,               0.2519
         0.000115486,                0.252
         0.000116801,               0.2521
         0.000118134,               0.2522
         0.000119484,               0.2523
         0.000120852,               0.2524
         0.000122237,               0.2525
          0.00012364,               0.2526
         0.000125061,               0.2527
         0.000126501,               0.2528
         0.000127959,               0.2529
         0.000129437,                0.253
         0.000130934,               0.2531
          0.00013245,               0.2532
         0.000133986,               0.2533
         0.000135543,               0.2534
          0.00013712,               0.2535
         0.000138718,               0.2536
         0.000140337,               0.2537
         0.000141977,               0.2538
         0.000143639,               0.2539
         0.000145323,                0.254
         0.000147029,               0.2541
         0.000148758,               0.2542
         0.000150511,               0.2543
         0.000152286,               0.2544
         0.000154086,               0.2545
         0.000155909,               0.2546
         0.000157757,               0.2547
          0.00015963,               0.2548
         0.000161528,               0.2549
         0.000163452,                0.255
         0.000165402,               0.2551
         0.000167378,               0.2552
         0.000169381,               0.2553
         0.000171411,               0.2554
         0.000173469,               0.2555
         0.000175555,               0.2556
         0.000177669,               0.2557
         0.000179813,               0.2558
         0.000181986,               0.2559
         0.000184188,                0.256
         0.000186421,               0.2561
         0.000188685,               0.2562
          0.00019098,               0.2563
         0.000193307,               0.2564
         0.000195666,               0.2565
         0.000198058,               0.2566
         0.000200484,               0.2567
         0.000202943,               0.2568
         0.000205436,               0.2569
         0.000207965,                0.257
         0.000210529,               0.2571
         0.000213128,               0.2572
         0.000215765,               0.2573
         0.000218439,               0.2574
          0.00022115,               0.2575
           0.0002239,               0.2576
         0.000226689,               0.2577
         0.000229518,               0.2578
         0.000232387,               0.2579
         0.000235296,                0.258
         0.000238248,               0.2581
         0.000241242,               0.2582
         0.000244278,               0.2583
         0.000247359,               0.2584
         0.000250484,               0.2585
         0.000253654,               0.2586
         0.000256869,               0.2587
         0.000260132,               0.2588
         0.000263442,               0.2589
           0.0002668,                0.259
         0.000270207,               0.2591
         0.000273664,               0.2592
         0.000277171,               0.2593
          0.00028073,               0.2594
         0.000284342,               0.2595
         0.000288006,               0.2596
         0.000291725,               0.2597
         0.000295499,               0.2598
         0.000299329,               0.2599
         0.000303215,                 0.26
          0.00030716,               0.2601
         0.000311163,               0.2602
         0.000315227,               0.2603
         0.000319351,               0.2604
         0.000323537,               0.2605
         0.000327786,               0.2606
           0.0003321,               0.2607
         0.000336478,               0.2608
         0.000340923,               0.2609
         0.000345436,                0.261
         0.000350017,               0.2611
         0.000354668,               0.2612
          0.00035939,               0.2613
         0.000364185,               0.2614
         0.000369053,               0.2615
         0.000373996,               0.2616
         0.000379015,               0.2617
         0.000384112,               0.2618
         0.000389288,               0.2619
         0.000394544,                0.262
         0.000399882,               0.2621
         0.000405303,               0.2622
          0.00041081,               0.2623
         0.000416402,               0.2624
         0.000422082,               0.2625
         0.000427852,               0.2626
         0.000433713,               0.2627
         0.000439666,               0.2628
         0.000445714,               0.2629
         0.000451859,                0.263
         0.000458101,               0.2631
         0.000464442,               0.2632
         0.000470886,               0.2633
         0.000477432,               0.2634
         0.000484084,               0.2635
         0.000490844,               0.2636
         0.000497712,               0.2637
         0.000504692,               0.2638
         0.000511785,               0.2639
         0.000518994,                0.264
         0.000526321,               0.2641
         0.000533767,               0.2642
         0.000541336,               0.2643
         0.000549029,               0.2644
          0.00055685,               0.2645
         0.000564799,               0.2646
          0.00057288,               0.2647
         0.000581096,               0.2648
         0.000589449,               0.2649
         0.000597941,                0.265
         0.000606575,               0.2651
         0.000615354,               0.2652
         0.000624282,               0.2653
          0.00063336,               0.2654
         0.000642591,               0.2655
          0.00065198,               0.2656
         0.000661528,               0.2657
         0.000671239,               0.2658
         0.000681116,               0.2659
         0.000691163,                0.266
         0.000701383,               0.2661
         0.000711779,               0.2662
         0.000722354,               0.2663
         0.000733114,               0.2664
          0.00074406,               0.2665
         0.000755198,               0.2666
          0.00076653,               0.2667
         0.000778062,               0.2668
         0.000789796,               0.2669
         0.000801737,                0.267
          0.00081389,               0.2671
         0.000826258,               0.2672
         0.000838846,               0.2673
          0.00085166,               0.2674
         0.000864702,               0.2675
         0.000877979,               0.2676
         0.000891495,               0.2677
         0.000905255,               0.2678
         0.000919265,               0.2679
         0.000933529,                0.268
         0.000948053,               0.2681
         0.000962843,               0.2682
         0.000977903,               0.2683
         0.000993241,               0.2684
          0.00100886,               0.2685
          0.00102477,               0.2686
          0.00104098,               0.2687
          0.00105749,               0.2688
           0.0010743,               0.2689
          0.00109143,                0.269
          0.00110889,               0.2691
          0.00112667,               0.2692
          0.00114479,               0.2693
          0.00116325,               0.2694
          0.00118207,               0.2695
          0.00120124,               0.2696
          0.00122078,               0.2697
           0.0012407,               0.2698
          0.00126101,               0.2699
           0.0012817,                 0.27
           0.0013028,               0.2701
          0.00132431,               0.2702
          0.00134624,               0.2703
           0.0013686,               0.2704
          0.00139141,               0.2705
          0.00141466,               0.2706
          0.00143837,               0.2707
          0.00146256,               0.2708
          0.00148723,               0.2709
           0.0015124,                0.271
          0.00153807,               0.2711
          0.00156426,               0.2712
          0.00159098,               0.2713
          0.00161824,               0.2714
          0.00164606,               0.2715
          0.00167446,               0.2716
          0.00170343,               0.2717
            0.001733,               0.2718
          0.00176319,               0.2719
          0.00179401,                0.272
          0.00182547,               0.2721
          0.00185758,               0.2722
          0.00189038,               0.2723
          0.00192386,               0.2724
          0.00195806,               0.2725
          0.00199299,               0.2726
          0.00202866,               0.2727
           0.0020651,               0.2728
          0.00210232,               0.2729
          0.00214035,                0.273
           0.0021792,               0.2731
          0.00221891,               0.2732
          0.00225948,               0.2733
          0.00230094,               0.2734
          0.00234332,               0.2735
          0.00238664,               0.2736
          0.00243093,               0.2737
           0.0024762,               0.2738
           0.0025225,               0.2739
          0.00256983,                0.274
          0.00261824,               0.2741
          0.00266776,               0.2742
           0.0027184,               0.2743
          0.00277021,               0.2744
          0.00282321,               0.2745
          0.00287744,               0.2746
          0.00293293,               0.2747
          0.00298972,               0.2748
          0.00304784,               0.2749
          0.00310733,                0.275
          0.00316824,               0.2751
          0.00323059,               0.2752
          0.00329444,               0.2753
          0.00335982,               0.2754
          0.00342678,               0.2755
          0.00349537,               0.2756
          0.00356563,               0.2757
          0.00363762,               0.2758
          0.00371137,               0.2759
          0.00378696,                0.276
          0.00386442,               0.2761
          0.00394382,               0.2762
          0.00402522,               0.2763
          0.00410867,               0.2764
          0.00419425,               0.2765
          0.00428201,               0.2766
          0.00437202,               0.2767
          0.00446435,               0.2768
          0.00455908,               0.2769
          0.00465628,                0.277
          0.00475603,               0.2771
          0.00485841,               0.2772
           0.0049635,               0.2773
           0.0050714,               0.2774
          0.00518219,               0.2775
          0.00529596,               0.2776
          0.00541282,               0.2777
          0.00553287,               0.2778
          0.00565621,               0.2779
          0.00578295,                0.278
          0.00591321,               0.2781
          0.00604711,               0.2782
          0.00618477,               0.2783
          0.00632632,               0.2784
          0.00647189,               0.2785
          0.00662163,               0.2786
          0.00677568,               0.2787
          0.00693419,               0.2788
          0.00709732,               0.2789
          0.00726524,                0.279
          0.00743812,               0.2791
          0.00761613,               0.2792
          0.00779947,               0.2793
          0.00798833,               0.2794
          0.00818291,               0.2795
          0.00838343,               0.2796
          0.00859012,               0.2797
          0.00880319,               0.2798
          0.00902291,               0.2799
          0.00924952,                 0.28
          0.00948328,               0.2801
          0.00972449,               0.2802
          0.00997343,               0.2803
           0.0102304,               0.2804
           0.0104957,               0.2805
           0.0107698,               0.2806
           0.0110528,               0.2807
           0.0113453,               0.2808
           0.0116476,               0.2809
           0.0119601,                0.281
           0.0122832,               0.2811
           0.0126174,               0.2812
           0.0129632,               0.2813
            0.013321,               0.2814
           0.0136914,               0.2815
           0.0140749,               0.2816
           0.0144722,               0.2817
           0.0148837,               0.2818
           0.0153102,               0.2819
           0.0157523,                0.282
           0.0162108,               0.2821
           0.0166863,               0.2822
           0.0171798,               0.2823
           0.0176919,               0.2824
           0.0182237,               0.2825
            0.018776,               0.2826
           0.0193499,               0.2827
           0.0199464,               0.2828
           0.0205666,               0.2829
           0.0212116,                0.283
           0.0218828,               0.2831
           0.0225815,               0.2832
            0.023309,               0.2833
           0.0240669,               0.2834
           0.0248568,               0.2835
           0.0256802,               0.2836
           0.0265391,               0.2837
           0.0274354,               0.2838
            0.028371,               0.2839
           0.0293482,                0.284
           0.0303693,               0.2841
           0.0314367,               0.2842
           0.0325531,               0.2843
           0.0337213,               0.2844
           0.0349443,               0.2845
           0.0362254,               0.2846
           0.0375681,               0.2847
            0.038976,               0.2848
           0.0404531,               0.2849
           0.0420038,                0.285
           0.0436325,               0.2851
           0.0453444,               0.2852
           0.0471446,               0.2853
            0.049039,               0.2854
           0.0510337,               0.2855
           0.0531354,               0.2856
           0.0553513,               0.2857
           0.0576891,               0.2858
           0.0601574,               0.2859
           0.0627653,                0.286
           0.0655225,               0.2861
             0.06844,               0.2862
           0.0715292,               0.2863
           0.0748028,               0.2864
           0.0782746,               0.2865
           0.0819596,               0.2866
            0.085874,               0.2867
           0.0900356,               0.2868
           0.0944638,               0.2869
           0.0991797,                0.287
            0.104206,               0.2871
            0.109569,               0.2872
            0.115295,               0.2873
            0.121415,               0.2874
            0.127962,               0.2875
            0.134972,               0.2876
            0.142484,               0.2877
            0.150542,               0.2878
            0.159193,               0.2879
            0.168488,                0.288
            0.178485,               0.2881
            0.189245,               0.2882
            0.200834,               0.2883
            0.213325,               0.2884
            0.226797,               0.2885
            0.241334,               0.2886
            0.257027,               0.2887
            0.273971,               0.2888
            0.292268,               0.2889
            0.312023,                0.289
            0.333342,               0.2891
            0.356333,               0.2892
            0.381098,               0.2893
            0.407732,               0.2894
            0.436314,               0.2895
            0.466901,               0.2896
            0.499516,               0.2897
            0.534134,               0.2898
            0.570673,               0.2899
            0.608969,                 0.29
            0.648767,               0.2901
            0.689695,               0.2902
            0.731254,               0.2903
             0.77281,               0.2904
            0.813591,               0.2905
            0.852702,               0.2906
            0.889156,               0.2907
            0.921923,               0.2908
            0.949989,               0.2909
            0.972439,                0.291
            0.988524,               0.2911
            0.997738,               0.2912
            0.999855,               0.2913
            0.994955,               0.2914
            0.983404,               0.2915
            0.965814,               0.2916
             0.94298,               0.2917
            0.915809,               0.2918
             0.88525,               0.2919
            0.852228,                0.292
            0.817604,               0.2921
            0.782137,               0.2922
            0.746474,               0.2923
            0.711142,               0.2924
            0.676556,               0.2925
            0.643026,               0.2926
            0.610775,               0.2927
            0.579949,               0.2928
            0.550635,               0.2929
            0.522871,                0.293
            0.496659,               0.2931
            0.471974,               0.2932
            0.448769,               0.2933
            0.426987,               0.2934
             0.40656,               0.2935
            0.387416,               0.2936
            0.369481,               0.2937
             0.35268,               0.2938
            0.336941,               0.2939
            0.322193,                0.294
            0.308369,               0.2941
            0.295404,               0.2942
             0.28324,               0.2943
            0.271818,               0.2944
            0.261087,               0.2945
            0.250998,               0.2946
            0.241505,               0.2947
            0.232566,               0.2948
            0.224142,               0.2949
            0.216196,                0.295
            0.208697,               0.2951
            0.201612,               0.2952
            0.194914,               0.2953
            0.188576,               0.2954
            0.182574,               0.2955
            0.176887,               0.2956
            0.171492,               0.2957
            0.166371,               0.2958
            0.161508,               0.2959
            0.156884,                0.296
            0.152485,               0.2961
            0.148298,               0.2962
            0.144309,               0.2963
            0.140506,               0.2964
            0.136878,               0.2965
            0.133415,               0.2966
            0.130107,               0.2967
            0.126945,               0.2968
            0.123921,               0.2969
            0.121027,                0.297
            0.118256,               0.2971
            0.115602,               0.2972
            0.113057,               0.2973
            0.110616,               0.2974
            0.108273,               0.2975
            0.106024,               0.2976
            0.103863,               0.2977
            0.101786,               0.2978
           0.0997895,               0.2979
           0.0978684,                0.298
           0.0960193,               0.2981
           0.0942388,               0.2982
           0.0925235,               0.2983
           0.0908704,               0.2984
           0.0892766,               0.2985
           0.0877393,               0.2986
           0.0862559,               0.2987
            0.084824,               0.2988
           0.0834413,               0.2989
           0.0821055,                0.299
           0.0808147,               0.2991
           0.0795669,               0.2992
           0.0783602,               0.2993
            0.077193,               0.2994
           0.0760635,               0.2995
           0.0749702,               0.2996
           0.0739116,               0.2997
           0.0728863,               0.2998
           0.0718929,               0.2999
           0.0709303,                  0.3
           0.0699972,               0.3001
           0.0690924,               0.3002
           0.0682149,               0.3003
           0.0673636,               0.3004
           0.0665376,               0.3005
           0.0657358,               0.3006
           0.0649575,               0.3007
           0.0642017,               0.3008
           0.0634676,               0.3009
           0.0627545,                0.301
           0.0620617,               0.3011
           0.0613883,               0.3012
           0.0607338,               0.3013
           0.0600975,               0.3014
           0.0594788,               0.3015
            0.058877,               0.3016
           0.0582917,               0.3017
           0.0577222,               0.3018
           0.0571681,               0.3019
           0.0566288,                0.302
            0.056104,               0.3021
           0.0555931,               0.3022
           0.0550957,               0.3023
           0.0546113,               0.3024
           0.0541397,               0.3025
           0.0536803,               0.3026
           0.0532328,               0.3027
            0.052797,               0.3028
           0.0523723,               0.3029
           0.0519585,                0.303
           0.0515553,               0.3031
           0.0511624,               0.3032
           0.0507795,               0.3033
           0.0504062,               0.3034
           0.0500424,               0.3035
           0.0496878,               0.3036
           0.0493421,               0.3037
           0.0490051,               0.3038
           0.0486765,               0.3039
           0.0483561,                0.304
           0.0480438,               0.3041
           0.0477392,               0.3042
           0.0474423,               0.3043
           0.0471527,               0.3044
           0.0468704,               0.3045
           0.0465951,               0.3046
           0.0463267,               0.3047
           0.0460649,               0.3048
           0.0458097,               0.3049
           0.0455609,                0.305
           0.0453183,               0.3051
           0.0450818,               0.3052
           0.0448512,               0.3053
           0.0446264,               0.3054
           0.0444073,               0.3055
           0.0441937,               0.3056
           0.0439856,               0.3057
           0.0437827,               0.3058
            0.043585,               0.3059
           0.0433924,                0.306
           0.0432048,               0.3061
            0.043022,               0.3062
            0.042844,               0.3063
           0.0426706,               0.3064
           0.0425018,               0.3065
           0.0423374,               0.3066
           0.0421775,               0.3067
           0.0420218,               0.3068
           0.0418703,               0.3069
            0.041723,                0.307
           0.0415797,               0.3071
           0.0414404,               0.3072
            0.041305,               0.3073
           0.0411734,               0.3074
           0.0410456,               0.3075
           0.0409215,               0.3076
            0.040801,               0.3077
            0.040684,               0.3078
           0.0405706,               0.3079
           0.0404606,                0.308
            0.040354,               0.3081
           0.0402507,               0.3082
           0.0401507,               0.3083
           0.0400539,               0.3084
           0.0399603,               0.3085
           0.0398698,               0.3086
           0.0397824,               0.3087
            0.039698,               0.3088
           0.0396166,               0.3089
           0.0395381,                0.309
           0.0394625,               0.3091
           0.0393897,               0.3092
           0.0393198,               0.3093
           0.0392526,               0.3094
           0.0391882,               0.3095
           0.0391265,               0.3096
           0.0390674,               0.3097
            0.039011,               0.3098
           0.0389571,               0.3099
           0.0389058,                 0.31
           0.0388571,               0.3101
           0.0388108,               0.3102
            0.038767,               0.3103
           0.0387256,               0.3104
           0.0386867,               0.3105
           0.0386501,               0.3106
           0.0386159,               0.3107
           0.0385841,               0.3108
           0.0385545,               0.3109
           0.0385272,                0.311
           0.0385022,               0.3111
           0.0384794,               0.3112
           0.0384589,               0.3113
           0.0384405,               0.3114
           0.0384243,               0.3115
           0.0384103,               0.3116
           0.0383984,               0.3117
           0.0383886,               0.3118
           0.0383809,               0.3119
           0.0383753,                0.312
           0.0383718,               0.3121
           0.0383703,               0.3122
           0.0383709,               0.3123
           0.0383734,               0.3124
            0.038378,               0.3125
           0.0383846,               0.3126
           0.0383931,               0.3127
           0.0384036,               0.3128
           0.0384161,               0.3129
           0.0384305,                0.313
           0.0384468,               0.3131
           0.0384651,               0.3132
           0.0384852,               0.3133
           0.0385073,               0.3134
           0.0385312,               0.3135
            0.038557,               0.3136
           0.0385847,               0.3137
           0.0386142,               0.3138
           0.0386456,               0.3139
           0.0386789,                0.314
            0.038714,               0.3141
           0.0387509,               0.3142
           0.0387896,               0.3143
           0.0388302,               0.3144
           0.0388725,               0.3145
           0.0389167,               0.3146
           0.0389627,               0.3147
           0.0390105,               0.3148
             0.03906,               0.3149
           0.0391114,                0.315
           0.0391645,               0.3151
           0.0392194,               0.3152
           0.0392762,               0.3153
           0.0393346,               0.3154
           0.0393949,               0.3155
           0.0394569,               0.3156
           0.0395207,               0.3157
           0.0395863,               0.3158
           0.0396536,               0.3159
           0.0397227,                0.316
           0.0397936,               0.3161
           0.0398662,               0.3162
           0.0399406,               0.3163
           0.0400168,               0.3164
           0.0400947,               0.3165
           0.0401744,               0.3166
           0.0402559,               0.3167
           0.0403391,               0.3168
           0.0404241,               0.3169
           0.0405109,                0.317
           0.0405995,               0.3171
           0.0406898,               0.3172
           0.0407819,               0.3173
           0.0408758,               0.3174
           0.0409715,               0.3175
            0.041069,               0.3176
           0.0411683,               0.3177
           0.0412694,               0.3178
           0.0413723,               0.3179
           0.0414769,                0.318
           0.0415834,               0.3181
           0.0416918,               0.3182
           0.0418019,               0.3183
           0.0419139,               0.3184
           0.0420277,               0.3185
           0.0421433,               0.3186
           0.0422608,               0.3187
           0.0423802,               0.3188
           0.0425014,               0.3189
           0.0426244,                0.319
           0.0427494,               0.3191
           0.0428762,               0.3192
           0.0430049,               0.3193
           0.0431355,               0.3194
           0.0432681,               0.3195
           0.0434025,               0.3196
           0.0435389,               0.3197
           0.0436771,               0.3198
           0.0438174,               0.3199
           0.0439596,                 0.32
           0.0441037,               0.3201
           0.0442498,               0.3202
           0.0443979,               0.3203
            0.044548,               0.3204
           0.0447001,               0.3205
           0.0448541,               0.3206
           0.0450103,               0.3207
           0.0451684,               0.3208
           0.0453286,               0.3209
           0.0454909,                0.321
           0.0456552,               0.3211
           0.0458216,               0.3212
           0.0459901,               0.3213
           0.0461607,               0.3214
           0.0463335,               0.3215
           0.0465083,               0.3216
           0.0466854,               0.3217
           0.0468645,               0.3218
           0.0470459,               0.3219
           0.0472295,                0.322
           0.0474152,               0.3221
           0.0476032,               0.3222
           0.0477934,               0.3223
           0.0479859,               0.3224
           0.0481806,               0.3225
           0.0483776,               0.3226
           0.0485769,               0.3227
           0.0487786,               0.3228
           0.0489825,               0.3229
           0.0491889,                0.323
           0.0493975,               0.3231
           0.0496086,               0.3232
           0.0498221,               0.3233
            0.050038,               0.3234
           0.0502563,               0.3235
           0.0504771,               0.3236
           0.0507004,               0.3237
           0.0509262,               0.3238
           0.0511545,               0.3239
           0.0513853,                0.324
           0.0516187,               0.3241
           0.0518547,               0.3242
           0.0520932,               0.3243
           0.0523344,               0.3244
           0.0525782,               0.3245
           0.0528247,               0.3246
           0.0530739,               0.3247
           0.0533258,               0.3248
           0.0535804,               0.3249
           0.0538378,                0.325
           0.0540979,               0.3251
           0.0543609,               0.3252
           0.0546267,               0.3253
           0.0548953,               0.3254
           0.0551668,               0.3255
           0.0554412,               0.3256
           0.0557185,               0.3257
           0.0559988,               0.3258
           0.0562821,               0.3259
           0.0565683,                0.326
           0.0568576,               0.3261
             0.05715,               0.3262
           0.0574454,               0.3263
            0.057744,               0.3264
           0.0580457,               0.3265
           0.0583506,               0.3266
           0.0586586,               0.3267
           0.0589699,               0.3268
           0.0592845,               0.3269
           0.0596023,                0.327
           0.0599235,               0.3271
            0.060248,               0.3272
           0.0605759,               0.3273
           0.0609072,               0.3274
            0.061242,               0.3275
           0.0615803,               0.3276
            0.061922,               0.3277
           0.0622673,               0.3278
           0.0626162,               0.3279
           0.0629687,                0.328
           0.0633249,               0.3281
           0.0636847,               0.3282
           0.0640483,               0.3283
           0.0644156,               0.3284
           0.0647867,               0.3285
           0.0651617,               0.3286
           0.0655405,               0.3287
           0.0659232,               0.3288
           0.0663099,               0.3289
           0.0667005,                0.329
           0.0670952,               0.3291
           0.0674939,               0.3292
           0.0678968,               0.3293
           0.0683038,               0.3294
            0.068715,               0.3295
           0.0691304,               0.3296
           0.0695501,               0.3297
           0.0699741,               0.3298
           0.0704024,               0.3299
           0.0708352,                 0.33
           0.0712724,               0.3301
           0.0717141,               0.3302
           0.0721603,               0.3303
           0.0726111,               0.3304
           0.0730666,               0.3305
           0.0735267,               0.3306
           0.0739916,               0.3307
           0.0744612,               0.3308
           0.0749357,               0.3309
           0.0754151,                0.331
           0.0758993,               0.3311
           0.0763886,               0.3312
           0.0768829,               0.3313
           0.0773822,               0.3314
           0.0778867,               0.3315
           0.0783964,               0.3316
           0.0789113,               0.3317
           0.0794315,               0.3318
           0.0799571,               0.3319
           0.0804881,                0.332
           0.0810245,               0.3321
           0.0815665,               0.3322
            0.082114,               0.3323
           0.0826672,               0.3324
           0.0832261,               0.3325
           0.0837908,               0.3326
           0.0843612,               0.3327
           0.0849376,               0.3328
           0.0855199,               0.3329
           0.0861082,                0.333
           0.0867026,               0.3331
           0.0873031,               0.3332
           0.0879098,               0.3333
           0.0885228,               0.3334
           0.0891421,               0.3335
           0.0897679,               0.3336
           0.0904001,               0.3337
           0.0910388,               0.3338
           0.0916841,               0.3339
           0.0923362,                0.334
            0.092995,               0.3341
           0.0936606,               0.3342
           0.0943331,               0.3343
           0.0950126,               0.3344
           0.0956991,               0.3345
           0.0963928,               0.3346
           0.0970937,               0.3347
           0.0978018,               0.3348
           0.0985173,               0.3349
           0.0992402,                0.335
           0.0999707,               0.3351
            0.100709,               0.3352
            0.101454,               0.3353
            0.102208,               0.3354
            0.102969,               0.3355
            0.103739,               0.3356
            0.104516,               0.3357
            0.105301,               0.3358
            0.106095,               0.3359
            0.106897,                0.336
            0.107707,               0.3361
            0.108526,               0.3362
            0.109353,               0.3363
            0.110189,               0.3364
            0.111034,               0.3365
            0.111887,               0.3366
            0.112749,               0.3367
            0.113621,               0.3368
            0.114501,               0.3369
            0.115391,                0.337
             0.11629,               0.3371
            0.117199,               0.3372
            0.118117,               0.3373
            0.119044,               0.3374
            0.119982,               0.3375
            0.120929,               0.3376
            0.121886,               0.3377
            0.122853,               0.3378
            0.123831,               0.3379
            0.124818,                0.338
            0.125816,               0.3381
            0.126825,               0.3382
            0.127844,               0.3383
