------------------------------------------------------------
 Transmission Coefficient on homogeneous energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         4.32119e-06,               0.1185
         5.25399e-06,               0.1186
         6.51581e-06,               0.1187
         8.28032e-06,               0.1188
         1.08525e-05,               0.1189
         1.48086e-05,                0.119
         2.13456e-05,               0.1191
         3.32972e-05,               0.1192
         5.87857e-05,               0.1193
         0.000129648,               0.1194
         0.000483082,               0.1195
           0.0785949,               0.1196
          0.00067878,               0.1197
         0.000156637,               0.1198
         6.81252e-05,               0.1199
         3.80356e-05,                 0.12
          2.4298e-05,               0.1201
         1.68897e-05,               0.1202
         1.24404e-05,               0.1203
         9.55858e-06,               0.1204
         7.58437e-06,               0.1205
          6.1722e-06,               0.1206
         5.12672e-06,               0.1207
         4.33072e-06,               0.1208
          3.7104e-06,               0.1209
         3.21741e-06,                0.121
         2.81898e-06,               0.1211
         2.49226e-06,               0.1212
         2.22093e-06,               0.1213
         1.99306e-06,               0.1214
         1.79977e-06,               0.1215
         1.63437e-06,               0.1216
          1.4917e-06,               0.1217
         1.36774e-06,               0.1218
         1.25932e-06,               0.1219
         1.16395e-06,                0.122
         1.07957e-06,               0.1221
         1.00456e-06,               0.1222
         9.37554e-07,               0.1223
         8.77449e-07,               0.1224
         8.23316e-07,               0.1225
         7.74382e-07,               0.1226
         7.29993e-07,               0.1227
         6.89598e-07,               0.1228
         6.52725e-07,               0.1229
         6.18972e-07,                0.123
         5.87992e-07,               0.1231
         5.59485e-07,               0.1232
         5.33192e-07,               0.1233
         5.08886e-07,               0.1234
         4.86369e-07,               0.1235
         4.65468e-07,               0.1236
         4.46028e-07,               0.1237
         4.27916e-07,               0.1238
         4.11011e-07,               0.1239
         3.95207e-07,                0.124
         3.80408e-07,               0.1241
         3.66531e-07,               0.1242
         3.53498e-07,               0.1243
         3.41242e-07,               0.1244
         3.29702e-07,               0.1245
         3.18821e-07,               0.1246
          3.0855e-07,               0.1247
         2.98843e-07,               0.1248
          2.8966e-07,               0.1249
         2.80962e-07,                0.125
         2.72715e-07,               0.1251
         2.64889e-07,               0.1252
         2.57454e-07,               0.1253
         2.50385e-07,               0.1254
         2.43658e-07,               0.1255
         2.37251e-07,               0.1256
         2.31143e-07,               0.1257
         2.25316e-07,               0.1258
         2.19752e-07,               0.1259
         2.14437e-07,                0.126
         2.09354e-07,               0.1261
         2.04491e-07,               0.1262
         1.99835e-07,               0.1263
         1.95374e-07,               0.1264
         1.91097e-07,               0.1265
         1.86995e-07,               0.1266
         1.83057e-07,               0.1267
         1.79275e-07,               0.1268
         1.75641e-07,               0.1269
         1.72147e-07,                0.127
         1.68786e-07,               0.1271
         1.65551e-07,               0.1272
         1.62436e-07,               0.1273
         1.59435e-07,               0.1274
         1.56543e-07,               0.1275
         1.53754e-07,               0.1276
         1.51063e-07,               0.1277
         1.48467e-07,               0.1278
          1.4596e-07,               0.1279
         1.43538e-07,                0.128
         1.41198e-07,               0.1281
         1.38936e-07,               0.1282
         1.36749e-07,               0.1283
         1.34633e-07,               0.1284
         1.32585e-07,               0.1285
         1.30603e-07,               0.1286
         1.28683e-07,               0.1287
         1.26824e-07,               0.1288
         1.25022e-07,               0.1289
         1.23276e-07,                0.129
         1.21583e-07,               0.1291
         1.19941e-07,               0.1292
         1.18348e-07,               0.1293
         1.16802e-07,               0.1294
         1.15301e-07,               0.1295
         1.13844e-07,               0.1296
         1.12429e-07,               0.1297
         1.11055e-07,               0.1298
         1.09719e-07,               0.1299
         1.08421e-07,                 0.13
          1.0716e-07,               0.1301
         1.05933e-07,               0.1302
          1.0474e-07,               0.1303
          1.0358e-07,               0.1304
         1.02451e-07,               0.1305
         1.01352e-07,               0.1306
         1.00283e-07,               0.1307
         9.92421e-08,               0.1308
         9.82286e-08,               0.1309
         9.72418e-08,                0.131
         9.62806e-08,               0.1311
         9.53442e-08,               0.1312
          9.4432e-08,               0.1313
          9.3543e-08,               0.1314
         9.26767e-08,               0.1315
         9.18323e-08,               0.1316
         9.10091e-08,               0.1317
         9.02065e-08,               0.1318
         8.94238e-08,               0.1319
         8.86606e-08,                0.132
         8.79161e-08,               0.1321
           8.719e-08,               0.1322
         8.64816e-08,               0.1323
         8.57904e-08,               0.1324
          8.5116e-08,               0.1325
         8.44578e-08,               0.1326
         8.38155e-08,               0.1327
         8.31886e-08,               0.1328
         8.25767e-08,               0.1329
         8.19793e-08,                0.133
         8.13962e-08,               0.1331
         8.08268e-08,               0.1332
         8.02709e-08,               0.1333
         7.97281e-08,               0.1334
         7.91981e-08,               0.1335
         7.86805e-08,               0.1336
         7.81751e-08,               0.1337
         7.76815e-08,               0.1338
         7.71994e-08,               0.1339
         7.67285e-08,                0.134
         7.62687e-08,               0.1341
         7.58195e-08,               0.1342
         7.53808e-08,               0.1343
         7.49524e-08,               0.1344
         7.45339e-08,               0.1345
         7.41251e-08,               0.1346
         7.37259e-08,               0.1347
         7.33359e-08,               0.1348
         7.29551e-08,               0.1349
         7.25832e-08,                0.135
         7.22199e-08,               0.1351
         7.18652e-08,               0.1352
         7.15188e-08,               0.1353
         7.11805e-08,               0.1354
         7.08502e-08,               0.1355
         7.05278e-08,               0.1356
         7.02129e-08,               0.1357
         6.99056e-08,               0.1358
         6.96056e-08,               0.1359
         6.93128e-08,                0.136
          6.9027e-08,               0.1361
         6.87481e-08,               0.1362
          6.8476e-08,               0.1363
         6.82106e-08,               0.1364
         6.79517e-08,               0.1365
         6.76991e-08,               0.1366
         6.74529e-08,               0.1367
         6.72128e-08,               0.1368
         6.69787e-08,               0.1369
         6.67506e-08,                0.137
         6.65283e-08,               0.1371
         6.63117e-08,               0.1372
         6.61008e-08,               0.1373
         6.58954e-08,               0.1374
         6.56954e-08,               0.1375
         6.55008e-08,               0.1376
         6.53114e-08,               0.1377
         6.51272e-08,               0.1378
         6.49481e-08,               0.1379
          6.4774e-08,                0.138
         6.46049e-08,               0.1381
         6.44405e-08,               0.1382
          6.4281e-08,               0.1383
         6.41262e-08,               0.1384
         6.39759e-08,               0.1385
         6.38303e-08,               0.1386
         6.36891e-08,               0.1387
         6.35524e-08,               0.1388
           6.342e-08,               0.1389
          6.3292e-08,                0.139
         6.31682e-08,               0.1391
         6.30486e-08,               0.1392
         6.29331e-08,               0.1393
         6.28217e-08,               0.1394
         6.27143e-08,               0.1395
         6.26109e-08,               0.1396
         6.25115e-08,               0.1397
         6.24159e-08,               0.1398
         6.23241e-08,               0.1399
         6.22361e-08,                 0.14
         6.21519e-08,               0.1401
         6.20713e-08,               0.1402
         6.19944e-08,               0.1403
         6.19211e-08,               0.1404
         6.18514e-08,               0.1405
         6.17852e-08,               0.1406
         6.17225e-08,               0.1407
         6.16633e-08,               0.1408
         6.16074e-08,               0.1409
          6.1555e-08,                0.141
         6.15059e-08,               0.1411
         6.14602e-08,               0.1412
         6.14177e-08,               0.1413
         6.13785e-08,               0.1414
         6.13426e-08,               0.1415
         6.13098e-08,               0.1416
         6.12802e-08,               0.1417
         6.12538e-08,               0.1418
         6.12304e-08,               0.1419
         6.12102e-08,                0.142
         6.11931e-08,               0.1421
          6.1179e-08,               0.1422
         6.11679e-08,               0.1423
         6.11598e-08,               0.1424
         6.11547e-08,               0.1425
         6.11526e-08,               0.1426
         6.11534e-08,               0.1427
         6.11571e-08,               0.1428
         6.11638e-08,               0.1429
         6.11733e-08,                0.143
         6.11857e-08,               0.1431
         6.12009e-08,               0.1432
          6.1219e-08,               0.1433
         6.12399e-08,               0.1434
         6.12636e-08,               0.1435
         6.12901e-08,               0.1436
         6.13194e-08,               0.1437
         6.13514e-08,               0.1438
         6.13862e-08,               0.1439
         6.14238e-08,                0.144
          6.1464e-08,               0.1441
          6.1507e-08,               0.1442
         6.15527e-08,               0.1443
         6.16011e-08,               0.1444
         6.16521e-08,               0.1445
         6.17059e-08,               0.1446
         6.17623e-08,               0.1447
         6.18214e-08,               0.1448
         6.18831e-08,               0.1449
         6.19475e-08,                0.145
         6.20146e-08,               0.1451
         6.20843e-08,               0.1452
         6.21566e-08,               0.1453
         6.22315e-08,               0.1454
         6.23091e-08,               0.1455
         6.23892e-08,               0.1456
          6.2472e-08,               0.1457
         6.25574e-08,               0.1458
         6.26455e-08,               0.1459
         6.27361e-08,                0.146
         6.28293e-08,               0.1461
         6.29251e-08,               0.1462
         6.30236e-08,               0.1463
         6.31246e-08,               0.1464
         6.32282e-08,               0.1465
         6.33345e-08,               0.1466
         6.34433e-08,               0.1467
         6.35547e-08,               0.1468
         6.36688e-08,               0.1469
         6.37854e-08,                0.147
         6.39047e-08,               0.1471
         6.40265e-08,               0.1472
          6.4151e-08,               0.1473
         6.42781e-08,               0.1474
         6.44078e-08,               0.1475
         6.45401e-08,               0.1476
         6.46751e-08,               0.1477
         6.48127e-08,               0.1478
         6.49529e-08,               0.1479
         6.50958e-08,                0.148
         6.52413e-08,               0.1481
         6.53895e-08,               0.1482
         6.55403e-08,               0.1483
         6.56938e-08,               0.1484
         6.58499e-08,               0.1485
         6.60088e-08,               0.1486
         6.61703e-08,               0.1487
         6.63345e-08,               0.1488
         6.65015e-08,               0.1489
         6.66711e-08,                0.149
         6.68435e-08,               0.1491
         6.70186e-08,               0.1492
         6.71964e-08,               0.1493
          6.7377e-08,               0.1494
         6.75604e-08,               0.1495
         6.77465e-08,               0.1496
         6.79355e-08,               0.1497
         6.81272e-08,               0.1498
         6.83217e-08,               0.1499
          6.8519e-08,                 0.15
         6.87192e-08,               0.1501
         6.89222e-08,               0.1502
         6.91281e-08,               0.1503
         6.93369e-08,               0.1504
         6.95485e-08,               0.1505
         6.97631e-08,               0.1506
         6.99805e-08,               0.1507
         7.02009e-08,               0.1508
         7.04242e-08,               0.1509
         7.06505e-08,                0.151
         7.08798e-08,               0.1511
         7.11121e-08,               0.1512
         7.13474e-08,               0.1513
         7.15857e-08,               0.1514
         7.18271e-08,               0.1515
         7.20715e-08,               0.1516
          7.2319e-08,               0.1517
         7.25696e-08,               0.1518
         7.28233e-08,               0.1519
         7.30802e-08,                0.152
         7.33402e-08,               0.1521
         7.36034e-08,               0.1522
         7.38699e-08,               0.1523
         7.41395e-08,               0.1524
         7.44124e-08,               0.1525
         7.46885e-08,               0.1526
         7.49679e-08,               0.1527
         7.52507e-08,               0.1528
         7.55367e-08,               0.1529
         7.58262e-08,                0.153
          7.6119e-08,               0.1531
         7.64152e-08,               0.1532
         7.67148e-08,               0.1533
         7.70179e-08,               0.1534
         7.73245e-08,               0.1535
         7.76345e-08,               0.1536
         7.79481e-08,               0.1537
         7.82653e-08,               0.1538
          7.8586e-08,               0.1539
         7.89104e-08,                0.154
         7.92384e-08,               0.1541
           7.957e-08,               0.1542
         7.99054e-08,               0.1543
         8.02444e-08,               0.1544
         8.05873e-08,               0.1545
         8.09339e-08,               0.1546
         8.12843e-08,               0.1547
         8.16386e-08,               0.1548
         8.19967e-08,               0.1549
         8.23588e-08,                0.155
         8.27248e-08,               0.1551
         8.30948e-08,               0.1552
         8.34688e-08,               0.1553
         8.38468e-08,               0.1554
         8.42289e-08,               0.1555
         8.46152e-08,               0.1556
         8.50055e-08,               0.1557
         8.54001e-08,               0.1558
         8.57989e-08,               0.1559
         8.62019e-08,                0.156
         8.66093e-08,               0.1561
         8.70209e-08,               0.1562
          8.7437e-08,               0.1563
         8.78574e-08,               0.1564
         8.82823e-08,               0.1565
         8.87117e-08,               0.1566
         8.91456e-08,               0.1567
         8.95841e-08,               0.1568
         9.00272e-08,               0.1569
          9.0475e-08,                0.157
         9.09275e-08,               0.1571
         9.13847e-08,               0.1572
         9.18467e-08,               0.1573
         9.23136e-08,               0.1574
         9.27853e-08,               0.1575
          9.3262e-08,               0.1576
         9.37436e-08,               0.1577
         9.42303e-08,               0.1578
          9.4722e-08,               0.1579
         9.52188e-08,                0.158
         9.57209e-08,               0.1581
         9.62281e-08,               0.1582
         9.67406e-08,               0.1583
         9.72585e-08,               0.1584
         9.77817e-08,               0.1585
         9.83104e-08,               0.1586
         9.88445e-08,               0.1587
         9.93842e-08,               0.1588
         9.99294e-08,               0.1589
          1.0048e-07,                0.159
         1.01037e-07,               0.1591
         1.01599e-07,               0.1592
         1.02168e-07,               0.1593
         1.02742e-07,               0.1594
         1.03322e-07,               0.1595
         1.03908e-07,               0.1596
           1.045e-07,               0.1597
         1.05098e-07,               0.1598
         1.05703e-07,               0.1599
         1.06313e-07,                 0.16
          1.0693e-07,               0.1601
         1.07554e-07,               0.1602
         1.08184e-07,               0.1603
          1.0882e-07,               0.1604
         1.09463e-07,               0.1605
         1.10113e-07,               0.1606
         1.10769e-07,               0.1607
         1.11433e-07,               0.1608
         1.12103e-07,               0.1609
          1.1278e-07,                0.161
         1.13464e-07,               0.1611
         1.14155e-07,               0.1612
         1.14854e-07,               0.1613
         1.15559e-07,               0.1614
         1.16272e-07,               0.1615
         1.16993e-07,               0.1616
         1.17721e-07,               0.1617
         1.18456e-07,               0.1618
           1.192e-07,               0.1619
         1.19951e-07,                0.162
          1.2071e-07,               0.1621
         1.21476e-07,               0.1622
         1.22251e-07,               0.1623
         1.23034e-07,               0.1624
         1.23825e-07,               0.1625
         1.24625e-07,               0.1626
         1.25433e-07,               0.1627
         1.26249e-07,               0.1628
         1.27074e-07,               0.1629
         1.27907e-07,                0.163
          1.2875e-07,               0.1631
         1.29601e-07,               0.1632
         1.30461e-07,               0.1633
         1.31331e-07,               0.1634
         1.32209e-07,               0.1635
         1.33097e-07,               0.1636
         1.33994e-07,               0.1637
         1.34901e-07,               0.1638
         1.35817e-07,               0.1639
         1.36744e-07,                0.164
          1.3768e-07,               0.1641
         1.38626e-07,               0.1642
         1.39582e-07,               0.1643
         1.40548e-07,               0.1644
         1.41525e-07,               0.1645
         1.42512e-07,               0.1646
         1.43509e-07,               0.1647
         1.44518e-07,               0.1648
         1.45537e-07,               0.1649
         1.46567e-07,                0.165
         1.47609e-07,               0.1651
         1.48661e-07,               0.1652
         1.49725e-07,               0.1653
           1.508e-07,               0.1654
         1.51887e-07,               0.1655
         1.52986e-07,               0.1656
         1.54097e-07,               0.1657
          1.5522e-07,               0.1658
         1.56355e-07,               0.1659
         1.57503e-07,                0.166
         1.58663e-07,               0.1661
         1.59835e-07,               0.1662
         1.61021e-07,               0.1663
          1.6222e-07,               0.1664
         1.63431e-07,               0.1665
         1.64656e-07,               0.1666
         1.65895e-07,               0.1667
         1.67147e-07,               0.1668
         1.68414e-07,               0.1669
         1.69694e-07,                0.167
         1.70988e-07,               0.1671
         1.72297e-07,               0.1672
          1.7362e-07,               0.1673
         1.74958e-07,               0.1674
         1.76311e-07,               0.1675
         1.77679e-07,               0.1676
         1.79063e-07,               0.1677
         1.80462e-07,               0.1678
         1.81876e-07,               0.1679
         1.83307e-07,                0.168
         1.84754e-07,               0.1681
         1.86217e-07,               0.1682
         1.87696e-07,               0.1683
         1.89193e-07,               0.1684
         1.90706e-07,               0.1685
         1.92237e-07,               0.1686
         1.93785e-07,               0.1687
         1.95351e-07,               0.1688
         1.96934e-07,               0.1689
         1.98536e-07,                0.169
         2.00156e-07,               0.1691
         2.01795e-07,               0.1692
         2.03453e-07,               0.1693
          2.0513e-07,               0.1694
         2.06826e-07,               0.1695
         2.08542e-07,               0.1696
         2.10277e-07,               0.1697
         2.12033e-07,               0.1698
          2.1381e-07,               0.1699
         2.15607e-07,                 0.17
         2.17425e-07,               0.1701
         2.19264e-07,               0.1702
         2.21126e-07,               0.1703
         2.23008e-07,               0.1704
         2.24914e-07,               0.1705
         2.26841e-07,               0.1706
         2.28792e-07,               0.1707
         2.30765e-07,               0.1708
         2.32762e-07,               0.1709
         2.34783e-07,                0.171
         2.36828e-07,               0.1711
         2.38897e-07,               0.1712
         2.40991e-07,               0.1713
          2.4311e-07,               0.1714
         2.45255e-07,               0.1715
         2.47426e-07,               0.1716
         2.49622e-07,               0.1717
         2.51846e-07,               0.1718
         2.54096e-07,               0.1719
         2.56373e-07,                0.172
         2.58679e-07,               0.1721
         2.61012e-07,               0.1722
         2.63374e-07,               0.1723
         2.65765e-07,               0.1724
         2.68186e-07,               0.1725
         2.70636e-07,               0.1726
         2.73116e-07,               0.1727
         2.75627e-07,               0.1728
         2.78169e-07,               0.1729
         2.80743e-07,                0.173
         2.83348e-07,               0.1731
         2.85987e-07,               0.1732
         2.88658e-07,               0.1733
         2.91362e-07,               0.1734
         2.94101e-07,               0.1735
         2.96874e-07,               0.1736
         2.99682e-07,               0.1737
         3.02525e-07,               0.1738
         3.05405e-07,               0.1739
         3.08321e-07,                0.174
         3.11274e-07,               0.1741
         3.14265e-07,               0.1742
         3.17294e-07,               0.1743
         3.20361e-07,               0.1744
         3.23469e-07,               0.1745
         3.26616e-07,               0.1746
         3.29804e-07,               0.1747
         3.33033e-07,               0.1748
         3.36304e-07,               0.1749
         3.39617e-07,                0.175
         3.42974e-07,               0.1751
         3.46375e-07,               0.1752
          3.4982e-07,               0.1753
          3.5331e-07,               0.1754
         3.56846e-07,               0.1755
         3.60429e-07,               0.1756
         3.64059e-07,               0.1757
         3.67737e-07,               0.1758
         3.71464e-07,               0.1759
         3.75241e-07,                0.176
         3.79068e-07,               0.1761
         3.82946e-07,               0.1762
         3.86877e-07,               0.1763
          3.9086e-07,               0.1764
         3.94897e-07,               0.1765
         3.98989e-07,               0.1766
         4.03136e-07,               0.1767
         4.07339e-07,               0.1768
           4.116e-07,               0.1769
         4.15919e-07,                0.177
         4.20297e-07,               0.1771
         4.24735e-07,               0.1772
         4.29234e-07,               0.1773
         4.33795e-07,               0.1774
          4.3842e-07,               0.1775
         4.43108e-07,               0.1776
         4.47862e-07,               0.1777
         4.52682e-07,               0.1778
         4.57569e-07,               0.1779
         4.62525e-07,                0.178
         4.67551e-07,               0.1781
         4.72648e-07,               0.1782
         4.77816e-07,               0.1783
         4.83058e-07,               0.1784
         4.88375e-07,               0.1785
         4.93767e-07,               0.1786
         4.99236e-07,               0.1787
         5.04783e-07,               0.1788
         5.10411e-07,               0.1789
         5.16119e-07,                0.179
          5.2191e-07,               0.1791
         5.27785e-07,               0.1792
         5.33745e-07,               0.1793
         5.39792e-07,               0.1794
         5.45927e-07,               0.1795
         5.52153e-07,               0.1796
          5.5847e-07,               0.1797
          5.6488e-07,               0.1798
         5.71384e-07,               0.1799
         5.77985e-07,                 0.18
         5.84685e-07,               0.1801
         5.91484e-07,               0.1802
         5.98385e-07,               0.1803
         6.05389e-07,               0.1804
         6.12499e-07,               0.1805
         6.19716e-07,               0.1806
         6.27043e-07,               0.1807
          6.3448e-07,               0.1808
         6.42031e-07,               0.1809
         6.49697e-07,                0.181
         6.57481e-07,               0.1811
         6.65384e-07,               0.1812
         6.73409e-07,               0.1813
         6.81558e-07,               0.1814
         6.89834e-07,               0.1815
         6.98238e-07,               0.1816
         7.06773e-07,               0.1817
         7.15442e-07,               0.1818
         7.24247e-07,               0.1819
         7.33191e-07,                0.182
         7.42276e-07,               0.1821
         7.51505e-07,               0.1822
         7.60881e-07,               0.1823
         7.70407e-07,               0.1824
         7.80085e-07,               0.1825
         7.89918e-07,               0.1826
          7.9991e-07,               0.1827
         8.10063e-07,               0.1828
         8.20381e-07,               0.1829
         8.30866e-07,                0.183
         8.41523e-07,               0.1831
         8.52355e-07,               0.1832
         8.63364e-07,               0.1833
         8.74555e-07,               0.1834
         8.85931e-07,               0.1835
         8.97496e-07,               0.1836
         9.09253e-07,               0.1837
         9.21207e-07,               0.1838
         9.33361e-07,               0.1839
          9.4572e-07,                0.184
         9.58288e-07,               0.1841
         9.71068e-07,               0.1842
         9.84066e-07,               0.1843
         9.97286e-07,               0.1844
         1.01073e-06,               0.1845
         1.02441e-06,               0.1846
         1.03832e-06,               0.1847
         1.05248e-06,               0.1848
         1.06688e-06,               0.1849
         1.08153e-06,                0.185
         1.09643e-06,               0.1851
          1.1116e-06,               0.1852
         1.12704e-06,               0.1853
         1.14275e-06,               0.1854
         1.15874e-06,               0.1855
         1.17501e-06,               0.1856
         1.19157e-06,               0.1857
         1.20843e-06,               0.1858
          1.2256e-06,               0.1859
         1.24308e-06,                0.186
         1.26087e-06,               0.1861
         1.27899e-06,               0.1862
         1.29744e-06,               0.1863
         1.31623e-06,               0.1864
         1.33536e-06,               0.1865
         1.35485e-06,               0.1866
          1.3747e-06,               0.1867
         1.39493e-06,               0.1868
         1.41553e-06,               0.1869
         1.43652e-06,                0.187
          1.4579e-06,               0.1871
          1.4797e-06,               0.1872
          1.5019e-06,               0.1873
         1.52454e-06,               0.1874
          1.5476e-06,               0.1875
         1.57111e-06,               0.1876
         1.59508e-06,               0.1877
         1.61951e-06,               0.1878
         1.64442e-06,               0.1879
         1.66982e-06,                0.188
         1.69572e-06,               0.1881
         1.72213e-06,               0.1882
         1.74906e-06,               0.1883
         1.77654e-06,               0.1884
         1.80456e-06,               0.1885
         1.83315e-06,               0.1886
         1.86232e-06,               0.1887
         1.89207e-06,               0.1888
         1.92244e-06,               0.1889
         1.95343e-06,                0.189
         1.98505e-06,               0.1891
         2.01733e-06,               0.1892
         2.05028e-06,               0.1893
         2.08392e-06,               0.1894
         2.11826e-06,               0.1895
         2.15333e-06,               0.1896
         2.18914e-06,               0.1897
         2.22571e-06,               0.1898
         2.26306e-06,               0.1899
         2.30122e-06,                 0.19
         2.34019e-06,               0.1901
         2.38002e-06,               0.1902
         2.42071e-06,               0.1903
         2.46229e-06,               0.1904
         2.50478e-06,               0.1905
         2.54822e-06,               0.1906
         2.59262e-06,               0.1907
         2.63801e-06,               0.1908
         2.68442e-06,               0.1909
         2.73188e-06,                0.191
         2.78042e-06,               0.1911
         2.83006e-06,               0.1912
         2.88085e-06,               0.1913
          2.9328e-06,               0.1914
         2.98595e-06,               0.1915
         3.04035e-06,               0.1916
         3.09601e-06,               0.1917
         3.15299e-06,               0.1918
         3.21132e-06,               0.1919
         3.27103e-06,                0.192
         3.33218e-06,               0.1921
          3.3948e-06,               0.1922
         3.45893e-06,               0.1923
         3.52463e-06,               0.1924
         3.59193e-06,               0.1925
         3.66089e-06,               0.1926
         3.73156e-06,               0.1927
         3.80399e-06,               0.1928
         3.87824e-06,               0.1929
         3.95436e-06,                0.193
         4.03241e-06,               0.1931
         4.11245e-06,               0.1932
         4.19455e-06,               0.1933
         4.27877e-06,               0.1934
         4.36518e-06,               0.1935
         4.45384e-06,               0.1936
         4.54485e-06,               0.1937
         4.63826e-06,               0.1938
         4.73417e-06,               0.1939
         4.83265e-06,                0.194
         4.93379e-06,               0.1941
         5.03768e-06,               0.1942
         5.14441e-06,               0.1943
         5.25409e-06,               0.1944
         5.36681e-06,               0.1945
         5.48267e-06,               0.1946
          5.6018e-06,               0.1947
          5.7243e-06,               0.1948
         5.85029e-06,               0.1949
         5.97991e-06,                0.195
         6.11327e-06,               0.1951
         6.25052e-06,               0.1952
          6.3918e-06,               0.1953
         6.53725e-06,               0.1954
         6.68704e-06,               0.1955
         6.84132e-06,               0.1956
         7.00027e-06,               0.1957
         7.16406e-06,               0.1958
         7.33288e-06,               0.1959
         7.50693e-06,                0.196
          7.6864e-06,               0.1961
         7.87152e-06,               0.1962
          8.0625e-06,               0.1963
         8.25959e-06,               0.1964
         8.46302e-06,               0.1965
         8.67306e-06,               0.1966
         8.88998e-06,               0.1967
         9.11407e-06,               0.1968
         9.34562e-06,               0.1969
         9.58495e-06,                0.197
         9.83239e-06,               0.1971
         1.00883e-05,               0.1972
          1.0353e-05,               0.1973
          1.0627e-05,               0.1974
         1.09106e-05,               0.1975
         1.12042e-05,               0.1976
         1.15084e-05,               0.1977
         1.18235e-05,               0.1978
         1.21502e-05,               0.1979
         1.24888e-05,                0.198
         1.28401e-05,               0.1981
         1.32046e-05,               0.1982
         1.35829e-05,               0.1983
         1.39757e-05,               0.1984
         1.43837e-05,               0.1985
         1.48078e-05,               0.1986
         1.52485e-05,               0.1987
          1.5707e-05,               0.1988
         1.61839e-05,               0.1989
         1.66803e-05,                0.199
         1.71973e-05,               0.1991
         1.77359e-05,               0.1992
         1.82972e-05,               0.1993
         1.88826e-05,               0.1994
         1.94933e-05,               0.1995
         2.01308e-05,               0.1996
         2.07965e-05,               0.1997
         2.14922e-05,               0.1998
         2.22194e-05,               0.1999
         2.29802e-05,                  0.2
         2.37764e-05,               0.2001
         2.46102e-05,               0.2002
          2.5484e-05,               0.2003
         2.64002e-05,               0.2004
         2.73615e-05,               0.2005
         2.83708e-05,               0.2006
         2.94312e-05,               0.2007
          3.0546e-05,               0.2008
         3.17189e-05,               0.2009
         3.29539e-05,                0.201
         3.42552e-05,               0.2011
         3.56275e-05,               0.2012
         3.70758e-05,               0.2013
         3.86057e-05,               0.2014
         4.02233e-05,               0.2015
         4.19349e-05,               0.2016
         4.37479e-05,               0.2017
         4.56702e-05,               0.2018
         4.77103e-05,               0.2019
         4.98778e-05,                0.202
         5.21832e-05,               0.2021
          5.4638e-05,               0.2022
         5.72551e-05,               0.2023
         6.00485e-05,               0.2024
         6.30339e-05,               0.2025
          6.6229e-05,               0.2026
         6.96531e-05,               0.2027
          7.3328e-05,               0.2028
         7.72782e-05,               0.2029
         8.15311e-05,                0.203
         8.61175e-05,               0.2031
         9.10723e-05,               0.2032
         9.64349e-05,               0.2033
          0.00010225,               0.2034
          0.00010857,               0.2035
         0.000115451,               0.2036
         0.000122962,               0.2037
          0.00013118,               0.2038
         0.000140194,               0.2039
         0.000150109,                0.204
         0.000161045,               0.2041
         0.000173146,               0.2042
         0.000186578,               0.2043
         0.000201541,               0.2044
         0.000218272,               0.2045
         0.000237056,               0.2046
         0.000258236,               0.2047
         0.000282231,               0.2048
         0.000309553,               0.2049
         0.000340838,                0.205
         0.000376878,               0.2051
         0.000418672,               0.2052
         0.000467496,               0.2053
         0.000524996,               0.2054
         0.000593328,               0.2055
         0.000675356,               0.2056
         0.000774953,               0.2057
         0.000897456,               0.2058
          0.00105039,               0.2059
           0.0012446,                0.206
          0.00149625,               0.2061
          0.00183019,               0.2062
          0.00228626,               0.2063
          0.00293155,               0.2064
          0.00388618,               0.2065
          0.00538263,               0.2066
          0.00791948,               0.2067
           0.0127288,               0.2068
           0.0235664,               0.2069
           0.0566103,                0.207
            0.247652,               0.2071
            0.747638,               0.2072
             0.10695,               0.2073
           0.0358879,               0.2074
           0.0176454,               0.2075
            0.010464,               0.2076
          0.00692804,               0.2077
          0.00493106,               0.2078
           0.0036937,               0.2079
          0.00287399,                0.208
          0.00230282,               0.2081
          0.00188877,               0.2082
          0.00157892,               0.2083
          0.00134093,               0.2084
          0.00115409,               0.2085
          0.00100466,               0.2086
         0.000883242,               0.2087
         0.000783208,               0.2088
         0.000699788,               0.2089
         0.000629473,                0.209
         0.000569637,               0.2091
         0.000518283,               0.2092
         0.000473867,               0.2093
         0.000435183,               0.2094
         0.000401279,               0.2095
          0.00037139,               0.2096
         0.000344901,               0.2097
          0.00032131,               0.2098
         0.000300206,               0.2099
         0.000281246,                 0.21
         0.000264147,               0.2101
          0.00024867,               0.2102
         0.000234614,               0.2103
         0.000221808,               0.2104
         0.000210106,               0.2105
         0.000199384,               0.2106
         0.000189533,               0.2107
         0.000180461,               0.2108
         0.000172086,               0.2109
         0.000164337,                0.211
         0.000157154,               0.2111
         0.000150481,               0.2112
         0.000144271,               0.2113
          0.00013848,               0.2114
         0.000133073,               0.2115
         0.000128014,               0.2116
         0.000123274,               0.2117
         0.000118827,               0.2118
         0.000114649,               0.2119
         0.000110717,                0.212
         0.000107013,               0.2121
         0.000103519,               0.2122
         0.000100219,               0.2123
         9.70996e-05,               0.2124
         9.41467e-05,               0.2125
         9.13488e-05,               0.2126
          8.8695e-05,               0.2127
         8.61754e-05,               0.2128
         8.37811e-05,               0.2129
         8.15037e-05,                0.213
         7.93356e-05,               0.2131
