------------------------------------------------------------
 Transmission Coefficient on homogeneous energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         0.000109109,               0.2499
         0.000113957,                 0.25
         0.000119087,               0.2501
         0.000124522,               0.2502
         0.000130284,               0.2503
         0.000136398,               0.2504
         0.000142893,               0.2505
         0.000149797,               0.2506
         0.000157145,               0.2507
         0.000164973,               0.2508
         0.000173321,               0.2509
         0.000182235,                0.251
         0.000191763,               0.2511
         0.000201962,               0.2512
          0.00021289,               0.2513
         0.000224617,               0.2514
         0.000237219,               0.2515
          0.00025078,               0.2516
         0.000265395,               0.2517
         0.000281171,               0.2518
          0.00029823,               0.2519
         0.000316707,                0.252
         0.000336758,               0.2521
         0.000358558,               0.2522
         0.000382309,               0.2523
         0.000408239,               0.2524
         0.000436615,               0.2525
         0.000467741,               0.2526
         0.000501971,               0.2527
         0.000539714,               0.2528
         0.000581453,               0.2529
         0.000627752,                0.253
         0.000679275,               0.2531
         0.000736813,               0.2532
         0.000801309,               0.2533
         0.000873897,               0.2534
         0.000955946,               0.2535
          0.00104912,               0.2536
          0.00115548,               0.2537
          0.00127756,               0.2538
          0.00141852,               0.2539
          0.00158238,                0.254
          0.00177424,               0.2541
           0.0020007,               0.2542
          0.00227044,               0.2543
          0.00259495,               0.2544
           0.0029898,               0.2545
          0.00347645,               0.2546
          0.00408514,               0.2547
          0.00485953,               0.2548
           0.0058645,               0.2549
          0.00719976,                0.255
          0.00902476,               0.2551
           0.0116071,               0.2552
           0.0154229,               0.2553
           0.0213848,               0.2554
           0.0314179,               0.2555
            0.050136,               0.2556
           0.0907385,               0.2557
            0.201461,               0.2558
            0.592859,               0.2559
            0.906482,                0.256
            0.319669,               0.2561
            0.130228,               0.2562
             0.06815,               0.2563
           0.0416104,               0.2564
           0.0280289,               0.2565
           0.0201891,               0.2566
           0.0152624,               0.2567
            0.011966,               0.2568
          0.00965178,               0.2569
          0.00796406,                0.257
          0.00669482,               0.2571
          0.00571573,               0.2572
           0.0049442,               0.2573
          0.00432509,               0.2574
          0.00382048,               0.2575
          0.00340356,               0.2576
          0.00305496,               0.2577
          0.00276039,               0.2578
          0.00250913,               0.2579
            0.002293,                0.258
          0.00210567,               0.2581
          0.00194218,               0.2582
           0.0017986,               0.2583
          0.00167179,               0.2584
          0.00155919,               0.2585
          0.00145873,               0.2586
          0.00136869,               0.2587
          0.00128768,               0.2588
          0.00121449,               0.2589
          0.00114814,                0.259
          0.00108779,               0.2591
          0.00103272,               0.2592
         0.000982331,               0.2593
         0.000936092,               0.2594
         0.000893553,               0.2595
         0.000854323,               0.2596
         0.000818062,               0.2597
         0.000784473,               0.2598
         0.000753295,               0.2599
         0.000724299,                 0.26
         0.000697282,               0.2601
         0.000672066,               0.2602
         0.000648491,               0.2603
         0.000626416,               0.2604
         0.000605714,               0.2605
         0.000586272,               0.2606
         0.000567988,               0.2607
         0.000550771,               0.2608
         0.000534538,               0.2609
         0.000519215,                0.261
         0.000504734,               0.2611
         0.000491034,               0.2612
         0.000478059,               0.2613
         0.000465759,               0.2614
         0.000454086,               0.2615
            0.000443,               0.2616
          0.00043246,               0.2617
         0.000422432,               0.2618
         0.000412883,               0.2619
         0.000403782,                0.262
         0.000395103,               0.2621
         0.000386819,               0.2622
         0.000378908,               0.2623
         0.000371346,               0.2624
         0.000364115,               0.2625
         0.000357195,               0.2626
         0.000350569,               0.2627
         0.000344221,               0.2628
         0.000338135,               0.2629
         0.000332298,                0.263
         0.000326697,               0.2631
          0.00032132,               0.2632
         0.000316154,               0.2633
         0.000311191,               0.2634
         0.000306418,               0.2635
         0.000301828,               0.2636
         0.000297412,               0.2637
          0.00029316,               0.2638
         0.000289067,               0.2639
         0.000285123,                0.264
         0.000281323,               0.2641
          0.00027766,               0.2642
         0.000274128,               0.2643
         0.000270722,               0.2644
         0.000267435,               0.2645
         0.000264263,               0.2646
         0.000261202,               0.2647
         0.000258245,               0.2648
          0.00025539,               0.2649
         0.000252633,                0.265
         0.000249968,               0.2651
         0.000247393,               0.2652
         0.000244904,               0.2653
         0.000242498,               0.2654
         0.000240172,               0.2655
         0.000237923,               0.2656
         0.000235748,               0.2657
         0.000233644,               0.2658
         0.000231609,               0.2659
         0.000229641,                0.266
         0.000227736,               0.2661
         0.000225893,               0.2662
          0.00022411,               0.2663
         0.000222385,               0.2664
         0.000220716,               0.2665
           0.0002191,               0.2666
         0.000217537,               0.2667
         0.000216025,               0.2668
         0.000214562,               0.2669
         0.000213146,                0.267
         0.000211777,               0.2671
         0.000210452,               0.2672
          0.00020917,               0.2673
         0.000207931,               0.2674
         0.000206733,               0.2675
         0.000205574,               0.2676
         0.000204454,               0.2677
         0.000203371,               0.2678
         0.000202326,               0.2679
         0.000201315,                0.268
         0.000200339,               0.2681
         0.000199397,               0.2682
         0.000198488,               0.2683
         0.000197611,               0.2684
         0.000196765,               0.2685
          0.00019595,               0.2686
         0.000195164,               0.2687
         0.000194407,               0.2688
         0.000193679,               0.2689
         0.000192978,                0.269
         0.000192304,               0.2691
         0.000191657,               0.2692
         0.000191036,               0.2693
          0.00019044,               0.2694
         0.000189868,               0.2695
         0.000189321,               0.2696
         0.000188798,               0.2697
         0.000188298,               0.2698
          0.00018782,               0.2699
         0.000187365,                 0.27
         0.000186932,               0.2701
         0.000186521,               0.2702
         0.000186131,               0.2703
         0.000185761,               0.2704
         0.000185412,               0.2705
         0.000185083,               0.2706
         0.000184773,               0.2707
         0.000184483,               0.2708
         0.000184212,               0.2709
          0.00018396,                0.271
         0.000183726,               0.2711
          0.00018351,               0.2712
         0.000183313,               0.2713
         0.000183133,               0.2714
          0.00018297,               0.2715
         0.000182824,               0.2716
         0.000182696,               0.2717
         0.000182584,               0.2718
         0.000182489,               0.2719
          0.00018241,                0.272
         0.000182347,               0.2721
           0.0001823,               0.2722
         0.000182269,               0.2723
         0.000182253,               0.2724
         0.000182253,               0.2725
         0.000182268,               0.2726
         0.000182298,               0.2727
         0.000182343,               0.2728
         0.000182403,               0.2729
         0.000182477,                0.273
         0.000182566,               0.2731
          0.00018267,               0.2732
         0.000182787,               0.2733
          0.00018292,               0.2734
         0.000183066,               0.2735
         0.000183226,               0.2736
           0.0001834,               0.2737
         0.000183588,               0.2738
         0.000183789,               0.2739
         0.000184004,                0.274
         0.000184233,               0.2741
         0.000184476,               0.2742
         0.000184731,               0.2743
            0.000185,               0.2744
         0.000185283,               0.2745
         0.000185579,               0.2746
         0.000185888,               0.2747
          0.00018621,               0.2748
         0.000186545,               0.2749
         0.000186894,                0.275
         0.000187255,               0.2751
          0.00018763,               0.2752
         0.000188017,               0.2753
         0.000188418,               0.2754
         0.000188831,               0.2755
         0.000189258,               0.2756
         0.000189697,               0.2757
         0.000190149,               0.2758
         0.000190615,               0.2759
         0.000191093,                0.276
         0.000191584,               0.2761
         0.000192088,               0.2762
         0.000192605,               0.2763
         0.000193135,               0.2764
         0.000193678,               0.2765
         0.000194234,               0.2766
         0.000194803,               0.2767
         0.000195385,               0.2768
          0.00019598,               0.2769
         0.000196588,                0.277
         0.000197209,               0.2771
         0.000197843,               0.2772
         0.000198491,               0.2773
         0.000199151,               0.2774
         0.000199825,               0.2775
         0.000200513,               0.2776
         0.000201213,               0.2777
         0.000201927,               0.2778
         0.000202655,               0.2779
         0.000203396,                0.278
          0.00020415,               0.2781
         0.000204918,               0.2782
           0.0002057,               0.2783
         0.000206496,               0.2784
         0.000207305,               0.2785
         0.000208129,               0.2786
         0.000208966,               0.2787
         0.000209818,               0.2788
         0.000210683,               0.2789
         0.000211563,                0.279
         0.000212457,               0.2791
         0.000213365,               0.2792
         0.000214288,               0.2793
         0.000215226,               0.2794
         0.000216178,               0.2795
         0.000217145,               0.2796
         0.000218126,               0.2797
         0.000219123,               0.2798
         0.000220135,               0.2799
         0.000221162,                 0.28
         0.000222204,               0.2801
         0.000223262,               0.2802
         0.000224335,               0.2803
         0.000225424,               0.2804
         0.000226529,               0.2805
         0.000227649,               0.2806
         0.000228786,               0.2807
         0.000229939,               0.2808
         0.000231108,               0.2809
         0.000232293,                0.281
         0.000233495,               0.2811
         0.000234714,               0.2812
         0.000235949,               0.2813
         0.000237202,               0.2814
         0.000238472,               0.2815
         0.000239759,               0.2816
         0.000241063,               0.2817
         0.000242386,               0.2818
         0.000243726,               0.2819
         0.000245084,                0.282
          0.00024646,               0.2821
         0.000247854,               0.2822
         0.000249267,               0.2823
         0.000250698,               0.2824
         0.000252149,               0.2825
         0.000253618,               0.2826
         0.000255107,               0.2827
         0.000256615,               0.2828
         0.000258143,               0.2829
          0.00025969,                0.283
         0.000261258,               0.2831
         0.000262845,               0.2832
         0.000264454,               0.2833
         0.000266083,               0.2834
         0.000267732,               0.2835
         0.000269403,               0.2836
         0.000271095,               0.2837
         0.000272809,               0.2838
         0.000274545,               0.2839
         0.000276302,                0.284
         0.000278082,               0.2841
         0.000279884,               0.2842
         0.000281709,               0.2843
         0.000283557,               0.2844
         0.000285429,               0.2845
         0.000287324,               0.2846
         0.000289242,               0.2847
         0.000291185,               0.2848
         0.000293152,               0.2849
         0.000295144,                0.285
         0.000297161,               0.2851
         0.000299203,               0.2852
          0.00030127,               0.2853
         0.000303364,               0.2854
         0.000305483,               0.2855
         0.000307629,               0.2856
         0.000309801,               0.2857
         0.000312001,               0.2858
         0.000314228,               0.2859
         0.000316483,                0.286
         0.000318765,               0.2861
         0.000321076,               0.2862
         0.000323416,               0.2863
         0.000325785,               0.2864
         0.000328184,               0.2865
         0.000330612,               0.2866
          0.00033307,               0.2867
         0.000335559,               0.2868
         0.000338079,               0.2869
          0.00034063,                0.287
         0.000343213,               0.2871
         0.000345828,               0.2872
         0.000348475,               0.2873
         0.000351156,               0.2874
         0.000353869,               0.2875
         0.000356617,               0.2876
         0.000359399,               0.2877
         0.000362215,               0.2878
         0.000365067,               0.2879
         0.000367954,                0.288
         0.000370877,               0.2881
         0.000373836,               0.2882
         0.000376832,               0.2883
         0.000379866,               0.2884
         0.000382938,               0.2885
         0.000386048,               0.2886
         0.000389197,               0.2887
         0.000392386,               0.2888
         0.000395615,               0.2889
         0.000398884,                0.289
         0.000402194,               0.2891
         0.000405546,               0.2892
         0.000408939,               0.2893
         0.000412376,               0.2894
         0.000415856,               0.2895
          0.00041938,               0.2896
         0.000422948,               0.2897
         0.000426561,               0.2898
          0.00043022,               0.2899
         0.000433926,                 0.29
         0.000437678,               0.2901
         0.000441478,               0.2902
         0.000445326,               0.2903
         0.000449224,               0.2904
          0.00045317,               0.2905
         0.000457167,               0.2906
         0.000461215,               0.2907
         0.000465315,               0.2908
         0.000469468,               0.2909
         0.000473673,                0.291
         0.000477932,               0.2911
         0.000482246,               0.2912
         0.000486616,               0.2913
         0.000491042,               0.2914
         0.000495524,               0.2915
         0.000500065,               0.2916
         0.000504664,               0.2917
         0.000509323,               0.2918
         0.000514043,               0.2919
         0.000518823,                0.292
         0.000523666,               0.2921
         0.000528571,               0.2922
         0.000533541,               0.2923
         0.000538575,               0.2924
         0.000543675,               0.2925
         0.000548843,               0.2926
         0.000554077,               0.2927
         0.000559381,               0.2928
         0.000564754,               0.2929
         0.000570198,                0.293
         0.000575714,               0.2931
         0.000581302,               0.2932
         0.000586965,               0.2933
         0.000592703,               0.2934
         0.000598517,               0.2935
         0.000604408,               0.2936
         0.000610377,               0.2937
         0.000616427,               0.2938
         0.000622557,               0.2939
         0.000628769,                0.294
         0.000635064,               0.2941
         0.000641444,               0.2942
          0.00064791,               0.2943
         0.000654463,               0.2944
         0.000661104,               0.2945
         0.000667835,               0.2946
         0.000674658,               0.2947
         0.000681573,               0.2948
         0.000688581,               0.2949
         0.000695686,                0.295
         0.000702887,               0.2951
         0.000710186,               0.2952
         0.000717586,               0.2953
         0.000725087,               0.2954
         0.000732691,               0.2955
           0.0007404,               0.2956
         0.000748214,               0.2957
         0.000756137,               0.2958
          0.00076417,               0.2959
         0.000772314,                0.296
         0.000780571,               0.2961
         0.000788942,               0.2962
         0.000797431,               0.2963
         0.000806038,               0.2964
         0.000814766,               0.2965
         0.000823616,               0.2966
          0.00083259,               0.2967
          0.00084169,               0.2968
         0.000850919,               0.2969
         0.000860279,                0.297
          0.00086977,               0.2971
         0.000879397,               0.2972
          0.00088916,               0.2973
         0.000899062,               0.2974
         0.000909105,               0.2975
         0.000919292,               0.2976
         0.000929625,               0.2977
         0.000940106,               0.2978
         0.000950738,               0.2979
         0.000961523,                0.298
         0.000972464,               0.2981
         0.000983563,               0.2982
         0.000994823,               0.2983
          0.00100625,               0.2984
          0.00101784,               0.2985
          0.00102959,               0.2986
          0.00104153,               0.2987
          0.00105363,               0.2988
          0.00106591,               0.2989
          0.00107838,                0.299
          0.00109102,               0.2991
          0.00110386,               0.2992
          0.00111688,               0.2993
           0.0011301,               0.2994
          0.00114351,               0.2995
          0.00115712,               0.2996
          0.00117094,               0.2997
          0.00118496,               0.2998
          0.00119919,               0.2999
          0.00121364,                  0.3
           0.0012283,               0.3001
          0.00124319,               0.3002
           0.0012583,               0.3003
          0.00127364,               0.3004
          0.00128921,               0.3005
          0.00130502,               0.3006
          0.00132106,               0.3007
          0.00133736,               0.3008
           0.0013539,               0.3009
           0.0013707,                0.301
          0.00138775,               0.3011
          0.00140507,               0.3012
          0.00142266,               0.3013
          0.00144051,               0.3014
          0.00145865,               0.3015
          0.00147706,               0.3016
          0.00149577,               0.3017
          0.00151476,               0.3018
          0.00153406,               0.3019
          0.00155365,                0.302
          0.00157355,               0.3021
          0.00159377,               0.3022
           0.0016143,               0.3023
          0.00163516,               0.3024
          0.00165636,               0.3025
          0.00167788,               0.3026
          0.00169975,               0.3027
          0.00172197,               0.3028
          0.00174455,               0.3029
          0.00176749,                0.303
          0.00179079,               0.3031
          0.00181448,               0.3032
          0.00183854,               0.3033
            0.001863,               0.3034
          0.00188785,               0.3035
           0.0019131,               0.3036
          0.00193877,               0.3037
          0.00196485,               0.3038
          0.00199137,               0.3039
          0.00201831,                0.304
          0.00204571,               0.3041
          0.00207355,               0.3042
          0.00210185,               0.3043
          0.00213062,               0.3044
          0.00215987,               0.3045
          0.00218961,               0.3046
          0.00221984,               0.3047
          0.00225058,               0.3048
          0.00228184,               0.3049
          0.00231362,                0.305
          0.00234593,               0.3051
          0.00237879,               0.3052
          0.00241221,               0.3053
          0.00244619,               0.3054
          0.00248076,               0.3055
          0.00251591,               0.3056
          0.00255166,               0.3057
          0.00258802,               0.3058
          0.00262501,               0.3059
          0.00266264,                0.306
          0.00270091,               0.3061
          0.00273985,               0.3062
          0.00277946,               0.3063
          0.00281976,               0.3064
          0.00286077,               0.3065
          0.00290249,               0.3066
          0.00294494,               0.3067
          0.00298814,               0.3068
          0.00303209,               0.3069
          0.00307683,                0.307
          0.00312235,               0.3071
          0.00316868,               0.3072
          0.00321584,               0.3073
          0.00326383,               0.3074
          0.00331268,               0.3075
          0.00336241,               0.3076
          0.00341303,               0.3077
          0.00346457,               0.3078
          0.00351703,               0.3079
          0.00357044,                0.308
          0.00362482,               0.3081
          0.00368019,               0.3082
          0.00373657,               0.3083
          0.00379399,               0.3084
          0.00385245,               0.3085
          0.00391199,               0.3086
          0.00397262,               0.3087
          0.00403438,               0.3088
          0.00409728,               0.3089
          0.00416134,                0.309
           0.0042266,               0.3091
          0.00429308,               0.3092
          0.00436081,               0.3093
           0.0044298,               0.3094
          0.00450009,               0.3095
          0.00457171,               0.3096
          0.00464468,               0.3097
          0.00471903,               0.3098
           0.0047948,               0.3099
          0.00487202,                 0.31
          0.00495071,               0.3101
          0.00503091,               0.3102
          0.00511264,               0.3103
          0.00519596,               0.3104
          0.00528088,               0.3105
          0.00536745,               0.3106
           0.0054557,               0.3107
          0.00554567,               0.3108
           0.0056374,               0.3109
          0.00573093,                0.311
          0.00582629,               0.3111
          0.00592352,               0.3112
          0.00602268,               0.3113
           0.0061238,               0.3114
          0.00622693,               0.3115
          0.00633211,               0.3116
           0.0064394,               0.3117
          0.00654883,               0.3118
          0.00666045,               0.3119
          0.00677432,                0.312
           0.0068905,               0.3121
          0.00700902,               0.3122
          0.00712995,               0.3123
          0.00725334,               0.3124
          0.00737925,               0.3125
          0.00750773,               0.3126
          0.00763885,               0.3127
          0.00777267,               0.3128
          0.00790926,               0.3129
          0.00804867,                0.313
          0.00819097,               0.3131
          0.00833624,               0.3132
          0.00848454,               0.3133
          0.00863595,               0.3134
          0.00879053,               0.3135
          0.00894837,               0.3136
          0.00910954,               0.3137
          0.00927412,               0.3138
           0.0094422,               0.3139
          0.00961386,                0.314
          0.00978919,               0.3141
          0.00996827,               0.3142
           0.0101512,               0.3143
           0.0103381,               0.3144
            0.010529,               0.3145
            0.010724,               0.3146
           0.0109233,               0.3147
           0.0111269,               0.3148
            0.011335,               0.3149
           0.0115476,                0.315
            0.011765,               0.3151
           0.0119871,               0.3152
           0.0122141,               0.3153
           0.0124461,               0.3154
           0.0126834,               0.3155
           0.0129259,               0.3156
           0.0131738,               0.3157
           0.0134273,               0.3158
           0.0136865,               0.3159
           0.0139516,                0.316
           0.0142226,               0.3161
           0.0144998,               0.3162
           0.0147834,               0.3163
           0.0150734,               0.3164
             0.01537,               0.3165
           0.0156735,               0.3166
           0.0159839,               0.3167
           0.0163016,               0.3168
           0.0166266,               0.3169
           0.0169591,                0.317
           0.0172994,               0.3171
           0.0176477,               0.3172
           0.0180041,               0.3173
            0.018369,               0.3174
           0.0187424,               0.3175
           0.0191247,               0.3176
            0.019516,               0.3177
           0.0199167,               0.3178
           0.0203269,               0.3179
            0.020747,                0.318
           0.0211772,               0.3181
           0.0216177,               0.3182
           0.0220688,               0.3183
           0.0225309,               0.3184
           0.0230042,               0.3185
           0.0234891,               0.3186
           0.0239858,               0.3187
           0.0244947,               0.3188
           0.0250161,               0.3189
           0.0255504,                0.319
           0.0260979,               0.3191
            0.026659,               0.3192
            0.027234,               0.3193
           0.0278234,               0.3194
           0.0284275,               0.3195
           0.0290467,               0.3196
           0.0296816,               0.3197
           0.0303325,               0.3198
           0.0309999,               0.3199
           0.0316842,                 0.32
           0.0323859,               0.3201
           0.0331055,               0.3202
           0.0338435,               0.3203
           0.0346005,               0.3204
            0.035377,               0.3205
           0.0361734,               0.3206
           0.0369906,               0.3207
           0.0378289,               0.3208
            0.038689,               0.3209
           0.0395715,                0.321
           0.0404771,               0.3211
           0.0414065,               0.3212
           0.0423603,               0.3213
           0.0433392,               0.3214
            0.044344,               0.3215
           0.0453754,               0.3216
           0.0464342,               0.3217
           0.0475211,               0.3218
           0.0486371,               0.3219
           0.0497829,                0.322
           0.0509594,               0.3221
           0.0521675,               0.3222
           0.0534082,               0.3223
           0.0546823,               0.3224
           0.0559909,               0.3225
            0.057335,               0.3226
           0.0587155,               0.3227
           0.0601336,               0.3228
           0.0615904,               0.3229
            0.063087,                0.323
           0.0646245,               0.3231
           0.0662042,               0.3232
           0.0678273,               0.3233
            0.069495,               0.3234
           0.0712086,               0.3235
           0.0729696,               0.3236
           0.0747792,               0.3237
           0.0766389,               0.3238
           0.0785501,               0.3239
           0.0805143,                0.324
           0.0825331,               0.3241
            0.084608,               0.3242
           0.0867406,               0.3243
           0.0889326,               0.3244
           0.0911857,               0.3245
           0.0935016,               0.3246
           0.0958822,               0.3247
           0.0983292,               0.3248
            0.100844,               0.3249
             0.10343,                0.325
            0.106088,               0.3251
            0.108819,               0.3252
            0.111628,               0.3253
            0.114514,               0.3254
            0.117481,               0.3255
             0.12053,               0.3256
            0.123665,               0.3257
            0.126886,               0.3258
            0.130197,               0.3259
            0.133599,                0.326
            0.137096,               0.3261
            0.140689,               0.3262
            0.144381,               0.3263
            0.148174,               0.3264
            0.152072,               0.3265
            0.156076,               0.3266
            0.160188,               0.3267
            0.164413,               0.3268
            0.168751,               0.3269
            0.173206,                0.327
            0.177781,               0.3271
            0.182477,               0.3272
            0.187298,               0.3273
            0.192246,               0.3274
            0.197323,               0.3275
            0.202533,               0.3276
            0.207877,               0.3277
            0.213358,               0.3278
            0.218979,               0.3279
            0.224742,                0.328
            0.230649,               0.3281
            0.236702,               0.3282
            0.242903,               0.3283
            0.249255,               0.3284
            0.255759,               0.3285
            0.262417,               0.3286
             0.26923,               0.3287
            0.276201,               0.3288
             0.28333,               0.3289
            0.290618,                0.329
            0.298066,               0.3291
            0.305675,               0.3292
            0.313446,               0.3293
            0.321378,               0.3294
            0.329472,               0.3295
            0.337726,               0.3296
             0.34614,               0.3297
            0.354714,               0.3298
            0.363446,               0.3299
            0.372334,                 0.33
            0.381376,               0.3301
            0.390569,               0.3302
            0.399912,               0.3303
              0.4094,               0.3304
            0.419029,               0.3305
            0.428797,               0.3306
            0.438697,               0.3307
            0.448726,               0.3308
            0.458877,               0.3309
            0.469145,                0.331
            0.479523,               0.3311
            0.490005,               0.3312
            0.500583,               0.3313
            0.511249,               0.3314
            0.521996,               0.3315
            0.532815,               0.3316
            0.543696,               0.3317
            0.554631,               0.3318
             0.56561,               0.3319
            0.576622,                0.332
            0.587658,               0.3321
            0.598706,               0.3322
            0.609757,               0.3323
            0.620797,               0.3324
            0.631818,               0.3325
            0.642806,               0.3326
            0.653751,               0.3327
             0.66464,               0.3328
            0.675464,               0.3329
            0.686209,                0.333
            0.696865,               0.3331
            0.707421,               0.3332
            0.717865,               0.3333
            0.728187,               0.3334
            0.738376,               0.3335
            0.748422,               0.3336
            0.758315,               0.3337
            0.768047,               0.3338
            0.777607,               0.3339
            0.786987,                0.334
            0.796181,               0.3341
            0.805179,               0.3342
            0.813976,               0.3343
            0.822565,               0.3344
             0.83094,               0.3345
            0.839097,               0.3346
            0.847031,               0.3347
            0.854738,               0.3348
            0.862216,               0.3349
            0.869461,                0.335
            0.876472,               0.3351
            0.883248,               0.3352
            0.889788,               0.3353
            0.896091,               0.3354
            0.902159,               0.3355
            0.907992,               0.3356
            0.913592,               0.3357
            0.918961,               0.3358
            0.924102,               0.3359
            0.929017,                0.336
             0.93371,               0.3361
            0.938185,               0.3362
            0.942446,               0.3363
            0.946497,               0.3364
            0.950343,               0.3365
            0.953989,               0.3366
             0.95744,               0.3367
            0.960702,               0.3368
             0.96378,               0.3369
             0.96668,                0.337
            0.969409,               0.3371
            0.971971,               0.3372
            0.974373,               0.3373
            0.976621,               0.3374
            0.978721,               0.3375
            0.980679,               0.3376
            0.982501,               0.3377
            0.984194,               0.3378
            0.985763,               0.3379
            0.987214,                0.338
            0.988553,               0.3381
            0.989786,               0.3382
            0.990918,               0.3383
            0.991955,               0.3384
            0.992902,               0.3385
            0.993765,               0.3386
            0.994548,               0.3387
            0.995257,               0.3388
            0.995896,               0.3389
             0.99647,                0.339
            0.996984,               0.3391
            0.997441,               0.3392
            0.997846,               0.3393
            0.998203,               0.3394
            0.998516,               0.3395
            0.998788,               0.3396
            0.999024,               0.3397
            0.999225,               0.3398
            0.999396,               0.3399
            0.999539,                 0.34
            0.999657,               0.3401
            0.999753,               0.3402
             0.99983,               0.3403
            0.999889,               0.3404
            0.999933,               0.3405
            0.999965,               0.3406
            0.999985,               0.3407
            0.999996,               0.3408
                   1,               0.3409
            0.999998,                0.341
             0.99999,               0.3411
             0.99998,               0.3412
            0.999967,               0.3413
            0.999953,               0.3414
            0.999939,               0.3415
            0.999924,               0.3416
            0.999911,               0.3417
              0.9999,               0.3418
             0.99989,               0.3419
            0.999883,                0.342
            0.999878,               0.3421
            0.999876,               0.3422
            0.999877,               0.3423
             0.99988,               0.3424
            0.999886,               0.3425
            0.999895,               0.3426
            0.999905,               0.3427
            0.999917,               0.3428
             0.99993,               0.3429
            0.999944,                0.343
            0.999958,               0.3431
            0.999971,               0.3432
            0.999982,               0.3433
            0.999992,               0.3434
            0.999998,               0.3435
                   1,               0.3436
            0.999997,               0.3437
            0.999988,               0.3438
            0.999972,               0.3439
            0.999947,                0.344
            0.999912,               0.3441
            0.999867,               0.3442
            0.999809,               0.3443
            0.999738,               0.3444
            0.999652,               0.3445
             0.99955,               0.3446
             0.99943,               0.3447
             0.99929,               0.3448
             0.99913,               0.3449
            0.998947,                0.345
             0.99874,               0.3451
            0.998508,               0.3452
            0.998249,               0.3453
             0.99796,               0.3454
            0.997642,               0.3455
            0.997291,               0.3456
            0.996907,               0.3457
            0.996487,               0.3458
             0.99603,               0.3459
            0.995534,                0.346
            0.994998,               0.3461
             0.99442,               0.3462
            0.993798,               0.3463
            0.993131,               0.3464
            0.992417,               0.3465
            0.991654,               0.3466
             0.99084,               0.3467
            0.989975,               0.3468
            0.989057,               0.3469
            0.988084,                0.347
            0.987054,               0.3471
            0.985967,               0.3472
             0.98482,               0.3473
            0.983613,               0.3474
            0.982343,               0.3475
            0.981011,               0.3476
            0.979614,               0.3477
            0.978151,               0.3478
            0.976622,               0.3479
            0.975024,                0.348
            0.973358,               0.3481
            0.971622,               0.3482
            0.969815,               0.3483
            0.967937,               0.3484
            0.965986,               0.3485
            0.963962,               0.3486
            0.961865,               0.3487
            0.959693,               0.3488
            0.957446,               0.3489
            0.955125,                0.349
            0.952728,               0.3491
            0.950255,               0.3492
            0.947706,               0.3493
            0.945081,               0.3494
             0.94238,               0.3495
            0.939604,               0.3496
            0.936751,               0.3497
            0.933823,               0.3498
            0.930819,               0.3499
            0.927741,                 0.35
            0.924588,               0.3501
            0.921361,               0.3502
             0.91806,               0.3503
            0.914687,               0.3504
            0.911242,               0.3505
            0.907726,               0.3506
             0.90414,               0.3507
            0.900484,               0.3508
            0.896761,               0.3509
             0.89297,                0.351
            0.889113,               0.3511
            0.885191,               0.3512
            0.881207,               0.3513
             0.87716,               0.3514
            0.873052,               0.3515
            0.868885,               0.3516
            0.864661,               0.3517
             0.86038,               0.3518
            0.856045,               0.3519
            0.851656,                0.352
            0.847217,               0.3521
            0.842728,               0.3522
            0.838191,               0.3523
            0.833609,               0.3524
            0.828982,               0.3525
            0.824312,               0.3526
            0.819602,               0.3527
            0.814854,               0.3528
            0.810068,               0.3529
            0.805248,                0.353
            0.800395,               0.3531
             0.79551,               0.3532
            0.790596,               0.3533
            0.785655,               0.3534
            0.780689,               0.3535
            0.775699,               0.3536
            0.770687,               0.3537
            0.765656,               0.3538
            0.760607,               0.3539
            0.755541,                0.354
            0.750462,               0.3541
             0.74537,               0.3542
            0.740268,               0.3543
            0.735157,               0.3544
            0.730039,               0.3545
